run	event
46002	109492
46002	161472
46002	178427
46002	214483
46002	243492
46002	263593
46002	268950
46002	273630
46002	273630
46002	275555
46002	277622
46002	277622
46002	285312
46002	296089
46002	298748
46002	354494
46002	411494
46002	411494
46002	411516
46002	444158
46002	486843
46002	495839
46002	495839
46002	529021
46002	530879
46002	565434
46002	592501
46002	625080
46002	636821
46002	645781
46002	655189
46002	664345
46002	684130
46002	706395
46002	731037
46002	731037
46002	742002
46002	742002
46002	743580
46002	745525
46002	745525
46002	745525
46002	749906
46002	749906
46002	753647
46002	783970
46002	788745
46002	805868
46002	840329
46002	861791
46002	861791
46002	874020
46002	874020
46002	877148
46002	879880
46002	946293
46002	946293
46003	4208
46003	4208
46003	49937
46003	49937
46003	64740
46003	68556
46003	89676
46003	120283
46004	26102
46004	102029
46004	130407
46004	158840
46004	176083
46004	230231
46004	233988
46004	257169
46004	280659
46004	282036
46004	296833
46004	298092
46004	305369
46004	312345
46004	335561
46004	351068
46004	351068
46004	357275
46004	357275
46004	376843
46004	382243
46004	382243
46004	416309
46004	416309
46004	416309
46004	422592
46004	450689
46004	461707
46004	477753
46004	477753
46004	480255
46004	540328
46004	540328
46004	546339
46004	546383
46004	551797
46004	551797
46004	559838
46004	571535
46004	572861
46004	579732
46004	603136
46004	606910
46004	606910
46004	606910
46004	637185
46004	668627
46004	676330
46004	697598
46004	712903
46004	731209
46004	738057
46004	738057
46004	758647
46004	758647
46004	781706
46004	784650
46004	801736
46004	801736
46004	801736
46004	814496
46004	814496
46004	816338
46004	824852
46004	836486
46004	842260
46004	843581
46004	846980
46004	870212
46004	885454
46004	886911
46004	888566
46004	897121
46004	909780
46004	927380
46004	927380
46004	932145
46004	955153
46004	956087
46004	977890
46005	18468
46005	56598
46005	56598
46005	86360
46005	111368
46005	114695
46005	114982
46005	143402
46005	163090
46005	168243
46005	168243
46005	233025
46005	294317
46005	296738
46005	358819
46005	372557
46005	403737
46005	403737
46005	454895
46005	454895
46005	531997
46005	553685
46005	553685
46005	570351
46005	570351
46005	570351
46005	578798
46005	578798
46005	588903
46005	602695
46005	602695
46005	626973
46005	638774
46005	645116
46005	664366
46005	680478
46005	680478
46005	685077
46005	695607
46005	724993
46005	727543
46005	728322
46005	728322
46005	764206
46005	808673
46005	808673
46005	818209
46005	819094
46005	843756
46005	846730
46005	852515
46005	854666
46005	859089
46005	859900
46005	881299
46005	881299
46005	901305
46005	901305
46005	916155
46005	916155
46005	935301
46005	944761
46005	982209
46005	992729
46005	993645
46006	15487
46006	15487
46006	17547
46006	17547
46006	24954
46006	79564
46006	83523
46006	177617
46006	194409
46006	216067
46006	216067
46006	220197
46006	220197
46006	238021
46006	245461
46006	250692
46006	257669
46006	257669
46006	280855
46006	287469
46006	308691
46006	314968
46006	339551
46006	369763
46006	370862
46006	372969
46006	378162
46006	389447
46006	402743
46006	427610
46006	428032
46006	428032
46006	428715
46006	438077
46006	475681
46006	477625
46006	516460
46006	516460
46006	538471
46006	560557
46006	560557
46006	560557
46006	601591
46006	615166
46006	625914
46006	651110
46006	652152
46006	652152
46006	652152
46006	695668
46006	712500
46006	724925
46006	729422
46006	731604
46006	788406
46006	793251
46006	793251
46006	797033
46006	799478
46006	817029
46006	828330
46006	828330
46006	859743
46006	860164
46006	877569
46006	892744
46006	892744
46006	955534
46007	2909
46007	2996
46007	27023
46007	27023
46007	46163
46007	52601
46007	124472
46007	147019
46007	227358
46007	227358
46007	240109
46007	240109
46007	240109
46007	250577
46007	261518
46007	264132
46007	286136
46007	286136
46007	286136
46007	304609
46007	327329
46007	341966
46007	349164
46007	363010
46007	369204
46007	374856
46007	393913
46007	428285
46007	428285
46007	434681
46007	466549
46007	476186
46007	476186
46007	483616
46007	568850
46007	570225
46007	577536
46007	601295
46007	601295
46007	624863
46007	634763
46007	636450
46007	678932
46007	678932
46007	706358
46007	707507
46007	831021
46007	834861
46007	839683
46007	905492
46007	908608
46007	908608
46007	920874
46007	927552
46007	927552
46007	946543
46007	948351
46007	948939
46007	955335
46007	970171
46008	2055
46008	26152
46008	26152
46008	43161
46008	44065
46008	67459
46008	67459
46008	67552
46008	68616
46008	78501
46008	102489
46008	113408
46008	113408
46008	125537
46008	133917
46008	177721
46008	231191
46008	231191
46008	231291
46008	231291
46008	245281
46008	258801
46008	258997
46008	262909
46008	263695
46008	279795
46008	283644
46008	292033
46008	297453
46008	314719
46008	325496
46008	358779
46008	404961
46008	411935
46008	413762
46008	462015
46008	469053
46008	469053
46008	478622
46008	500865
46008	509160
46008	509160
46008	518653
46008	518653
46008	530669
46008	536009
46008	538110
46008	542850
46008	549889
46008	553150
46008	573405
46008	573405
46008	594743
46008	612441
46008	618004
46008	664597
46008	675642
46008	675642
46008	675642
46008	697077
46008	698257
46008	700782
46008	700782
46008	714079
46008	714079
46008	718206
46008	718206
46008	720405
46008	730443
46008	730443
46008	743617
46008	763092
46008	776924
46008	800893
46008	805205
46008	807047
46008	830977
46008	843033
46008	843033
46008	850741
46008	869050
46008	869050
46008	880894
46008	910473
46008	945079
46008	948941
46008	993496
46009	14978
46009	20172
46009	20172
46009	75608
46009	121469
46009	137332
46009	169036
46009	180606
46009	187441
46009	220635
46009	232232
46009	234887
46009	246155
46009	253531
46009	253531
46009	254129
46009	290650
46009	301220
46009	304195
46009	306419
46009	335447
46009	338632
46009	356109
46009	356109
46009	356109
46009	373274
46009	379087
46009	417023
46009	440904
46009	487922
46009	487922
46009	495543
46009	524969
46009	532247
46009	541664
46009	549231
46009	584010
46009	592443
46009	617859
46009	628600
46009	630076
46009	633453
46009	645289
46009	648906
46009	648906
46009	648906
46009	675762
46009	705634
46009	737734
46009	744094
46009	754913
46009	768866
46009	768866
46009	780595
46009	834658
46009	834658
46009	834658
46009	837935
46009	837935
46009	845480
46009	877510
46009	977141
46009	980243
46009	992586
46009	992586
46010	61246
46010	105614
46010	112177
46010	128638
46010	128638
46010	146187
46010	187878
46010	195428
46010	201143
46010	207527
46010	239670
46010	243371
46010	243371
46010	262293
46010	280904
46010	283456
46010	307384
46010	313427
46010	333290
46010	341476
46010	354857
46010	366415
46010	393581
46010	397062
46010	402715
46010	417779
46010	438893
46010	438893
46010	439697
46010	445454
46010	446080
46010	446080
46010	468320
46010	470492
46010	470492
46010	486171
46010	499356
46010	522733
46010	539130
46010	557451
46010	569462
46010	599757
46010	625098
46010	696786
46010	715816
46010	734452
46010	759312
46010	764661
46010	764753
46010	779204
46010	779204
46010	794867
46010	840667
46010	860968
46010	860968
46010	903948
46010	928796
46010	946995
46010	946995
46010	965415
46010	984095
46011	24754
46011	53151
46011	53151
46011	53209
46011	53209
46011	75059
46011	75059
46011	101691
46011	110815
46011	110815
46011	119709
46011	145020
46011	149718
46011	156219
46011	165623
46011	165623
46011	185976
46011	222174
46011	230170
46011	230170
46011	235304
46011	235304
46011	254689
46011	270044
46011	270044
46011	270044
46011	277505
46011	299631
46011	299631
46011	307847
46011	313475
46011	323314
46011	339925
46011	353574
46011	361578
46011	362820
46011	373695
46011	373695
46011	447598
46011	447598
46011	463187
46011	473871
46011	473871
46011	482757
46011	498588
46011	521465
46011	537936
46011	547246
46011	547246
46011	562812
46011	607855
46011	607855
46011	617774
46011	621633
46011	680172
46011	680172
46011	694790
46011	696634
46011	741190
46011	751535
46011	751535
46011	751535
46011	764572
46011	783081
46011	824044
46011	824044
46011	839785
46011	840370
46011	840370
46011	892406
46011	892406
46011	938048
46011	938048
46011	972084
46011	975021
46011	992428
46012	21634
46012	56728
46012	71414
46012	71414
46012	81601
46012	81601
46012	113988
46012	116771
46012	137991
46012	140680
46012	182544
46012	183150
46012	221406
46012	224928
46012	224928
46012	252812
46012	255362
46012	259075
46012	269608
46012	269608
46012	294296
46012	324060
46012	330304
46012	346968
46012	346968
46012	374321
46012	401389
46012	402058
46012	405693
46012	429465
46012	430596
46012	430596
46012	437246
46012	437364
46012	440848
46012	447891
46012	453015
46012	456678
46012	471773
46012	471773
46012	471773
46012	482466
46012	482466
46012	497524
46012	502692
46012	505563
46012	512671
46012	550404
46012	555811
46012	569905
46012	577900
46012	590396
46012	619984
46012	623964
46012	623964
46012	641442
46012	651807
46012	679265
46012	685704
46012	690278
46012	691691
46012	755186
46012	763581
46012	776698
46012	776698
46012	808094
46012	819218
46012	879353
46012	890112
46012	890112
46012	896390
46012	908082
46012	943080
46012	966691
46012	966691
46012	975748
46012	987853
46012	987853
46012	998504
46012	998504
46013	46098
46013	85355
46013	113947
46013	138193
46013	151662
46013	165520
46013	173849
46013	179094
46013	231694
46013	231694
46013	255251
46013	258300
46013	258300
46013	264294
46013	264294
46013	270705
46013	311844
46013	327060
46013	374273
46013	395387
46013	395387
46013	395387
46013	432514
46013	432514
46013	467361
46013	502963
46013	507664
46013	508273
46013	508273
46013	519547
46013	522891
46013	522891
46013	550420
46013	574172
46013	579064
46013	586639
46013	586817
46013	618452
46013	630231
46013	646457
46013	646457
46013	656917
46013	683040
46013	710553
46013	716463
46013	721349
46013	723297
46013	726860
46013	746194
46013	747609
46013	747609
46013	749878
46013	750386
46013	754190
46013	759481
46013	759481
46013	763163
46013	798254
46013	801146
46013	801146
46013	804777
46013	804777
46013	806088
46013	806088
46013	812765
46013	824307
46013	837149
46013	858261
46013	872971
46013	872971
46013	877464
46013	902793
46013	942813
46013	981053
46014	64369
46014	80583
46014	84479
46014	84996
46014	139206
46014	148775
46014	148775
46014	150946
46014	150946
46014	162125
46014	178592
46014	211405
46014	218128
46014	224992
46014	227187
46014	227187
46014	239552
46014	260888
46014	262818
46014	291648
46014	341257
46014	360512
46014	360512
46014	360512
46014	374523
46014	376811
46014	388241
46014	388364
46014	407147
46014	421000
46014	421375
46014	440338
46014	440338
46014	475256
46014	475256
46014	486974
46014	486974
46014	544779
46014	560647
46014	560933
46014	575056
46014	606715
46014	627894
46014	627894
46014	670989
46014	681529
46014	681951
46014	706902
46014	706902
46014	729018
46014	729018
46014	730403
46014	732929
46014	751040
46014	751040
46014	751201
46014	754537
46014	800030
46014	804926
46014	840178
46014	900785
46014	902050
46014	902050
46014	909114
46014	909114
46014	909114
46014	923029
46014	950139
46014	950139
46014	985031
46014	990463
46014	999491
46015	1453
46015	5024
46015	11112
46015	53107
46015	63481
46015	152357
46015	161809
46015	187000
46015	193212
46015	193212
46016	37964
46016	47702
46016	47846
46016	103142
46016	127748
46016	127748
46016	179347
46016	179347
46016	229516
46016	238147
46016	238147
46016	257496
46016	258481
46016	270935
46016	272631
46016	289429
46016	289429
46016	297179
46016	297179
46016	298131
46016	309187
46016	321552
46016	326333
46016	326474
46016	332238
46016	340797
46016	344577
46016	367784
46016	370954
46016	374659
46016	376922
46016	376922
46016	385426
46016	430046
46016	430046
46016	437866
46016	442525
46016	443376
46016	443376
46016	448603
46016	448603
46016	450703
46016	455726
46016	472603
46016	480624
46016	484030
46016	488395
46016	493599
46016	500397
46016	538050
46016	546312
46016	554437
46016	561600
46016	562957
46016	562957
46016	602099
46016	612240
46016	612240
46016	613529
46016	619731
46016	622834
46016	631563
46016	639190
46016	639334
46016	639334
46016	681279
46016	681279
46016	723174
46016	723174
46016	749111
46016	766109
46016	766109
46016	798800
46016	807241
46016	815438
46016	824328
46016	849706
46016	850169
46016	852658
46016	890862
46016	894387
46016	896899
46016	896899
46016	906843
46016	945492
46016	957499
46017	65158
46017	76643
46017	78594
46017	85914
46017	85914
46017	128229
46017	128229
46017	187833
46017	220216
46017	230786
46017	241730
46017	241730
46017	251400
46017	251400
46017	260379
46017	260379
46017	284656
46017	284656
46017	287744
46017	296938
46017	303259
46017	316083
46017	320651
46017	339493
46017	348840
46017	349639
46017	355667
46017	364904
46017	386770
46017	402404
46017	410046
46017	410046
46017	412327
46017	412327
46017	422878
46017	437686
46017	443828
46017	460527
46017	477290
46017	480859
46017	487738
46017	503930
46017	518395
46017	550441
46017	581590
46017	614708
46017	614708
46017	628542
46017	635842
46017	636180
46017	636180
46017	654639
46017	667332
46017	684252
46017	685099
46017	685099
46017	685841
46017	700130
46017	700130
46017	709270
46017	709270
46017	738593
46017	760689
46017	775626
46017	796241
46017	801304
46017	804478
46017	804478
46017	824431
46017	824431
46017	825249
46017	853035
46017	853035
46017	863067
46017	869059
46017	869059
46017	869059
46017	919770
46017	939156
46017	968372
46017	971109
46017	974724
46017	986630
46018	23609
46018	61488
46018	67015
46018	98185
46018	98185
46018	137648
46018	151091
46018	157702
46018	174463
46018	174463
46018	174463
46018	174888
46018	210808
46018	220969
46018	220969
46018	222787
46018	224490
46018	240112
46018	243795
46018	243795
46018	256977
46018	290247
46018	307068
46018	322486
46018	331849
46018	351943
46018	360912
46018	395902
46018	400294
46018	408515
46018	408515
46018	436434
46018	436434
46018	450779
46018	454094
46018	459680
46018	494664
46018	501850
46018	520345
46018	530422
46018	530422
46018	544004
46018	552809
46018	576553
46018	590877
46018	590877
46018	595049
46018	623894
46018	623894
46018	641898
46018	652898
46018	653555
46018	656200
46018	672052
46018	696268
46018	747610
46018	751971
46018	751971
46018	773468
46018	784801
46020	7494
46020	40702
46020	68591
46020	69121
46020	69121
46020	72883
46020	82516
46020	118734
46020	118734
46020	127249
46020	132665
46020	149861
46020	160692
46020	160692
46020	190450
46020	190450
46020	201076
46020	201076
46020	246032
46020	271230
46020	278335
46020	296254
46020	319865
46020	330548
46020	349080
46020	349080
46020	364590
46020	366000
46020	386704
46020	387757
46020	390644
46020	396428
46020	406416
46020	419566
46020	437430
46020	473982
46020	506868
46020	516354
46020	528982
46020	548478
46020	592505
46020	602699
46020	604212
46020	620024
46020	638856
46020	653116
46020	653116
46020	673497
46020	725095
46020	732589
46020	738877
46020	755233
46020	764893
46020	764893
46020	813745
46020	852262
46020	877808
46020	879172
46020	886070
46020	918984
46020	918984
46020	921634
46020	921634
46020	923451
46020	923622
46020	945410
46020	957146
46020	957146
46020	957737
46020	957737
46020	957737
46020	973728
46021	38155
46021	38155
46021	38313
46021	92658
46021	92658
46021	183064
46021	185925
46021	187731
46021	192637
46021	205493
46021	220725
46021	257989
46021	263981
46021	270375
46021	270375
46021	279495
46021	287886
46021	307720
46021	307744
46021	353168
46021	367029
46021	370890
46021	370890
46021	447918
46021	459759
46021	460774
46021	475996
46021	490064
46021	499118
46021	505882
46021	527453
46021	584477
46021	605907
46021	607656
46021	610006
46021	672715
46021	675523
46021	676695
46021	690070
46021	729712
46021	731191
46021	734424
46021	738090
46021	741609
46021	741609
46021	787317
46021	805929
46021	816665
46021	829384
46021	830589
46021	830589
46021	847310
46021	859991
46021	863100
46021	931272
46021	938408
46021	981332
46021	988315
46022	5653
46022	32651
46022	34799
46022	68694
46022	70017
46022	124296
46022	149137
46022	150423
46022	153200
46022	153200
46022	153200
46022	183135
46022	193039
46022	213719
46022	213719
46022	224979
46022	259444
46022	275611
46022	279215
46022	341051
46022	349781
46022	349781
46022	372698
46022	379098
46022	379098
46022	386460
46022	404265
46022	409954
46022	439916
46022	445236
46022	445236
46022	570347
46022	571723
46022	580904
46022	586355
46022	604207
46022	606289
46022	617368
46022	688942
46022	704275
46022	711627
46022	711627
46022	711627
46022	727529
46022	762501
46022	765390
46022	769473
46022	792488
46022	847454
46022	879543
46022	901331
46022	901331
46022	904930
46022	912629
46022	921930
46022	925717
46022	926820
46022	939625
46022	953870
46022	969476
46022	978771
46029	49498
46029	49498
46029	97124
46029	97124
46029	104631
46029	122013
46029	125746
46029	163995
46029	163995
46029	187021
46029	187021
46029	206712
46029	206712
46029	233456
46029	233456
46029	234218
46029	237596
46029	304844
46029	331304
46029	355744
46029	457150
46030	51618
46030	68257
46030	96239
46030	96339
46030	96339
46030	114663
46030	216716
46030	240461
46030	287867
46030	287903
46030	356827
46030	367967
46030	394158
46030	394158
46030	405602
46030	461470
46030	486211
46030	496231
46030	501321
46030	501689
46030	513424
46030	525288
46030	533716
46030	534258
46030	553873
46030	625512
46030	625512
46030	626682
46030	640420
46030	640420
46030	643638
46030	656124
46030	670304
46030	672324
46030	675504
46030	688747
46030	688747
46030	689661
46030	755438
46030	781807
46030	810662
46030	816275
46030	820969
46030	830053
46030	830053
46030	847107
46030	879003
46030	898921
46030	920876
46030	947489
46030	978242
46030	978242
46030	983128
46031	42657
46031	79802
46031	117505
46031	117505
46031	127536
46031	151765
46031	151765
46031	204558
46031	204558
46031	209327
46031	209327
46031	217283
46031	229553
46031	229553
46031	246135
46031	284423
46031	284580
46031	323507
46031	323507
46031	341323
46031	418946
46031	430487
46031	430487
46031	502546
46031	502546
46031	508594
46031	582198
46031	624520
46031	690611
46031	704445
46031	704445
46031	738742
46031	740164
46031	760215
46031	805264
46031	842998
46031	842998
46031	863834
46031	863834
46031	865584
46031	902061
46031	902061
46031	911577
46031	911577
46031	911577
46031	917757
46031	921165
46031	921165
46031	938516
46031	946102
46031	955041
46031	955041
46031	957297
46032	26354
46032	26774
46032	39578
46032	39578
46032	39578
46032	58107
46032	69245
46032	73840
46032	104271
46032	139402
46032	139402
46032	154079
46032	184201
46032	209915
46032	271544
46032	299990
46032	306098
46032	327130
46032	329941
46032	343804
46032	397991
46032	412768
46032	425509
46032	425509
46032	440478
46032	455927
46032	499580
46032	512133
46032	524077
46032	547416
46032	547416
46032	547416
46032	559653
46032	578642
46032	583906
46032	614864
46032	635025
46032	635025
46032	652262
46032	656931
46032	680130
46032	696122
46032	696122
46032	714684
46032	714684
46032	727741
46032	734481
46032	736928
46032	757627
46032	757627
46032	757627
46032	771919
46032	779655
46032	786543
46032	787859
46032	787859
46032	787859
46032	789869
46032	791081
46032	835310
46032	854192
46032	913037
46032	929785
46032	972642
46032	973647
46032	973647
46033	12477
46033	12477
46033	21731
46033	56881
46033	116540
46033	128257
46033	128257
46033	147641
46033	147641
46033	159399
46033	159399
46033	183964
46033	234155
46033	261108
46033	264987
46033	302545
46033	302545
46033	313336
46033	327611
46033	327611
46033	361294
46033	369336
46033	393589
46033	399612
46033	403196
46033	436937
46033	444885
46033	454126
46033	467231
46033	495670
46033	518255
46033	518255
46033	554414
46033	556158
46033	560885
46033	560885
46033	586416
46033	601636
46033	610215
46033	618102
46033	640387
46033	768482
46033	798353
46033	798353
46033	837762
46033	837762
46033	849571
46033	868678
46033	877976
46033	943587
46033	944993
46033	956657
46033	966868
46033	971591
46033	976062
46033	993911
46034	21230
46034	21230
46034	22919
46034	63417
46034	77353
46034	77353
46034	83543
46034	83543
46034	89695
46034	97537
46034	110710
46034	111923
46034	111923
46034	118575
46034	122071
46034	165431
46034	184478
46034	219482
46034	219678
46034	253186
46034	253186
46034	271846
46034	313365
46034	315263
46034	319615
46034	408819
46034	428351
46034	471441
46034	487408
46034	519084
46034	531219
46034	531219
46034	537378
46034	537785
46034	537785
46034	586063
46034	586063
46034	597694
46034	603808
46034	657451
46034	678562
46034	678562
46034	784764
46034	813791
46034	840110
46034	863593
46034	864276
46034	864870
46034	864870
46034	886265
46034	886265
46034	914053
46034	914053
46034	960896
46034	981575
46034	990005
46034	994233
46035	11348
46035	35665
46035	39334
46035	39334
46035	43733
46035	47514
46035	47514
46035	60016
46035	62041
46035	62041
46035	86418
46035	99434
46035	99434
46035	100915
46035	100915
46035	159715
46035	190553
46035	210253
46035	297817
46035	299539
46035	312609
46035	346974
46035	375907
46035	403603
46035	415067
46035	415067
46035	438928
46035	438928
46035	474583
46035	493215
46035	498179
46035	499307
46035	578113
46035	578113
46035	596967
46035	605041
46035	627056
46035	627056
46035	633146
46035	704414
46035	720412
46035	720412
46035	720412
46035	747774
46035	759090
46035	759090
46035	759090
46035	767775
46035	821778
46035	833051
46035	848669
46035	893270
46035	896860
46035	896860
46035	937203
46035	937203
46035	941026
46035	942748
46035	960252
46035	978384
46035	978384
46036	19666
46036	47586
46036	55993
46036	86320
46036	86348
46036	94771
46036	94771
46036	98145
46036	99283
46036	121502
46036	154095
46036	160016
46036	170686
46036	177477
46036	187050
46036	230727
46036	245856
46036	253089
46036	276917
46036	277839
46036	292186
46036	300372
46036	300372
46036	304807
46036	314857
46036	314857
46036	338297
46036	339441
46036	448027
46036	450943
46036	450943
46036	497136
46036	513131
46036	533744
46036	533744
46036	696826
46036	700748
46036	732076
46036	745827
46036	755740
46036	760863
46036	762158
46036	762158
46036	794471
46036	828748
46036	828748
46036	837800
46036	875380
46036	875380
46036	889482
46036	907549
46036	920239
46036	950875
46036	966655
46039	35381
46039	45317
46039	104934
46039	118670
46039	118670
46039	126210
46039	152461
46039	182375
46039	188758
46039	188758
46039	214242
46039	215114
46039	265258
46039	309229
46039	384567
46039	384567
46039	389930
46039	426982
46039	502533
46039	505598
46039	528584
46039	528584
46039	528733
46039	536355
46039	686359
46039	746644
46039	756469
46039	762227
46039	776620
46039	822420
46039	824700
46039	851290
46039	858628
46039	880097
46039	922204
46039	939269
46040	3137
46040	20624
46040	36928
46040	39006
46040	39006
46040	40491
46040	50510
46040	52364
46040	77247
46040	143883
46040	201498
46040	201498
46040	204891
46040	224882
46040	227959
46040	247945
46040	247945
46040	253469
46040	406497
46040	407099
46040	407099
46040	419601
46040	419601
46040	422153
46040	440289
46040	440289
46040	476096
46040	476096
46040	484721
46040	501391
46040	509870
46040	569781
46040	581694
46040	621836
46040	641014
46040	641014
46040	662903
46040	793077
46040	795910
46040	831333
46040	831333
46040	850339
46040	910892
46040	912562
46040	930806
46040	946472
46040	946472
46040	946472
46040	958289
46040	963937
46040	969841
46040	969841
46040	973041
46040	979542
46041	4252
46041	68391
46041	68391
46041	77434
46041	77434
46041	115435
46041	172419
46041	207055
46041	207055
46041	230389
46041	284434
46041	369803
46041	369803
46041	395000
46041	414902
46041	459808
46041	468688
46041	475938
46041	492511
46041	498966
46041	499000
46041	555080
46041	561069
46041	581705
46041	585282
46041	585282
46041	624594
46041	675726
46041	684273
46041	693165
46041	726068
46041	726068
46041	726068
46041	730963
46041	733640
46041	733640
46041	748121
46041	780144
46041	787943
46041	787943
46041	795499
46041	799003
46041	799003
46041	799003
46041	828442
46041	840397
46041	851482
46041	851482
46041	865960
46041	868488
46041	868488
46041	870152
46041	870152
46041	904338
46041	904338
46041	918558
46041	964467
46041	985358
46041	986424
46042	8795
46042	22226
46042	75590
46042	119069
46042	119069
46042	119975
46042	125020
46042	125020
46042	125020
46042	160607
46042	180667
46042	186957
46042	187107
46042	202864
46042	202864
46042	203355
46042	203355
46042	203355
46042	205963
46042	209660
46042	209660
46042	240274
46042	262435
46042	262435
46042	298050
46042	312934
46042	314217
46042	314217
46042	322871
46042	322871
46042	325143
46042	325143
46042	329128
46042	329128
46042	340516
46042	358898
46042	365265
46042	367412
46042	383560
46042	385989
46042	438909
46042	443321
46042	448252
46042	469979
46042	470238
46042	476467
46042	481875
46042	481875
46042	487811
46042	487811
46042	535663
46042	535663
46042	535663
46042	551316
46042	594580
46042	614293
46042	618283
46042	618283
46042	618871
46042	634373
46042	646527
46042	661823
46042	674949
46042	693120
46042	699763
46042	699763
46042	699763
46042	740402
46042	740402
46042	756196
46042	765480
46042	780741
46042	780741
46042	787407
46042	790262
46042	792729
46042	794083
46042	802198
46042	802198
46042	803393
46042	803393
46042	809030
46042	830953
46042	834816
46042	862024
46042	876153
46042	879690
46042	904198
46042	933503
46042	942547
46042	970208
46042	979609
46042	998558
46043	55848
46043	123931
46043	142941
46043	225096
46043	247809
46043	247809
46043	288500
46043	301856
46043	301856
46043	304450
46043	308443
46043	318927
46043	325049
46043	325049
46043	360993
46043	410302
46043	448664
46043	495364
46043	507494
46043	507500
46043	554639
46043	568418
46043	582881
46043	605432
46043	625477
46043	637993
46043	637993
46043	663232
46043	691912
46043	691912
46043	709503
46043	710934
46043	731607
46043	764685
46043	780272
46043	809778
46043	847004
46043	873295
46043	890884
46043	906949
46043	906949
46043	909084
46043	942723
46043	942723
46043	959852
46043	971012
46044	24699
46044	24699
46044	64486
46044	64486
46044	115220
46044	124036
46044	135849
46044	149843
46044	213571
46044	213571
46044	231476
46044	234611
46044	236497
46044	322684
46044	338169
46044	359437
46044	384604
46044	411272
46044	428395
46044	462800
46044	466169
46044	466169
46044	497301
46044	557633
46044	584490
46044	610316
46044	610316
46044	610316
46044	636360
46044	656836
46044	656836
46044	670258
46044	677607
46044	680606
46044	699109
46044	724773
46044	732714
46044	733090
46044	775097
46044	776789
46044	782880
46044	815525
46044	837758
46044	837758
46044	838388
46044	844585
46044	848137
46044	848137
46044	871573
46044	891149
46044	898277
46044	980556
46045	22895
46045	29461
46045	32615
46045	81096
46045	93118
46045	147127
46045	147314
46045	159652
46045	202197
46045	203119
46045	231351
46045	231527
46045	235834
46045	235834
46045	255947
46045	287689
46045	300823
46045	337019
46045	344050
46045	344050
46045	350792
46045	350792
46045	360413
46045	363004
46045	363004
46045	365663
46045	423021
46045	428866
46045	452877
46045	504367
46045	556059
46045	580940
46045	593442
46045	593442
46045	612548
46045	612548
46045	617924
46045	617924
46045	620796
46045	631392
46045	642708
46045	685723
46045	746311
46045	746311
46045	752948
46045	763635
46045	768720
46045	781254
46045	781254
46045	843628
46045	863123
46045	978610
46045	981261
46045	981261
46045	986308
46045	986308
46046	20521
46046	20521
46046	20521
46046	31510
46046	38460
46046	38460
46046	41669
46046	73989
46046	99299
46046	110964
46046	122522
46046	126998
46046	136587
46046	174123
46046	247175
46046	259474
46046	259474
46046	279319
46046	286804
46046	286804
46046	322174
46046	332353
46046	332541
46046	352067
46046	395223
46046	411381
46046	418638
46046	419454
46046	419454
46046	421042
46046	421042
46046	432540
46046	440691
46046	450590
46046	456835
46046	481784
46046	504197
46046	516339
46046	518667
46046	518667
46046	525716
46046	550986
46046	564226
46046	583487
46046	595582
46046	600483
46046	629955
46046	629955
46046	634673
46046	714887
46046	730452
46046	795160
46046	795160
46046	844645
46046	848151
46046	865030
46046	871644
46046	913828
46046	918450
46046	939746
46046	951818
46046	991801
46046	998265
46047	1822
46047	16052
46047	56916
46047	74018
46047	74018
46047	111543
46047	111543
46047	118818
46047	122622
46047	134566
46047	152918
46047	172240
46047	172240
46047	192007
46047	213764
46047	234815
46047	264537
46047	265458
46047	283218
46047	283831
46047	292267
46047	319108
46047	360714
46047	405124
46047	405124
46047	408313
46047	408313
46047	466258
46047	471073
46047	471073
46047	539934
46047	540167
46047	544774
46047	550838
46047	562583
46047	577518
46047	577518
46047	591230
46047	623158
46047	624679
46047	661632
46047	703849
46047	708266
46047	710397
46047	750998
46047	750998
46047	751749
46047	779080
46047	779080
46047	783171
46047	783171
46047	816243
46047	828008
46047	830427
46047	838318
46047	876830
46047	889731
46047	928066
46047	938684
46047	938684
46047	938684
46047	951736
46047	958596
46047	958596
46047	984763
46047	985898
46048	13849
46048	19717
46048	19717
46048	74242
46048	148989
46048	148989
46048	164811
46048	164811
46048	169041
46048	169041
46048	172382
46048	188733
46048	195955
46048	205079
46048	243448
46048	301336
46048	301336
46048	318957
46048	318957
46048	330784
46048	343356
46048	368830
46048	377826
46048	377826
46048	459192
46048	538142
46048	538142
46048	573243
46048	584317
46048	584317
46048	653881
46048	722949
46048	820561
46048	854936
46048	854936
46048	858960
46048	858960
46048	891818
46048	894011
46048	912853
46048	953929
46048	955262
46048	964645
46048	980953
46048	980953
46049	28797
46049	28797
46049	35503
46049	87494
46049	164205
46049	183517
46049	183517
46066	5394
46066	15467
46066	33591
46066	39111
46066	68868
46066	98602
46066	105847
46066	153615
46066	163181
46066	171891
46066	186532
46066	210137
46066	244368
46066	291383
46066	291383
46066	334704
46066	339685
46066	357091
46066	386767
46069	31092
46069	95697
46069	98359
46070	78979
46070	96197
46070	102314
46070	215488
46070	290540
46070	306447
46070	338422
46070	343935
46070	360065
46070	377805
46070	392864
46070	445940
46070	447917
46070	447917
46070	486329
46070	491590
46070	511644
46070	570853
46070	571022
46070	579515
46070	633801
46070	644958
46070	644958
46070	647444
46070	652189
46070	661692
46070	666027
46070	764222
46070	831469
